Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths,WeekNum,Month,Last7Days,Last14Days,Last30Days,CasesPM,DeathsPM,MyCountries,GrowthPerDay,PercentChange,DeathPerDay,DeathPerChange
2020-03-23,China,Jiangsu,32.9711,119.455,633,631,0,13,3,False,False,False,0,0,False,-357,0.0,-6,0.0
2020-03-24,China,Jiangsu,32.9711,119.455,636,631,0,13,3,False,False,False,0,0,False,-354,0.0,-6,0.0
2020-03-25,China,Jiangsu,32.9711,119.455,638,631,0,13,3,False,False,False,0,0,False,-352,0.0,-6,0.0
2020-03-26,China,Jiangsu,32.9711,119.455,640,631,0,13,3,False,False,False,0,0,False,-350,0.0,-6,0.0
2020-03-27,China,Jiangsu,32.9711,119.455,641,631,0,13,3,False,False,False,0,0,False,-349,0.0,-6,0.0
2020-03-28,China,Jiangsu,32.9711,119.455,641,631,0,13,3,False,False,False,0,0,False,-349,0.0,-6,0.0
2020-03-29,China,Jiangsu,32.9711,119.455,644,631,0,13,3,False,False,False,0,0,False,-346,0.0,-6,0.0
2020-03-30,China,Jiangsu,32.9711,119.455,645,631,0,14,3,False,False,False,0,0,False,-345,0.0,-6,0.0
2020-03-31,China,Jiangsu,32.9711,119.455,646,631,0,14,3,False,False,False,0,0,False,-344,0.0,-6,0.0
2020-04-01,China,Jiangsu,32.9711,119.455,646,631,0,14,4,False,False,False,0,0,False,-344,0.0,-6,0.0
2020-04-02,China,Jiangsu,32.9711,119.455,647,631,0,14,4,False,False,False,0,0,False,-343,0.0,-6,0.0
2020-04-03,China,Jiangsu,32.9711,119.455,651,632,0,14,4,False,False,False,0,0,False,-339,0.0,-6,0.0
2020-04-04,China,Jiangsu,32.9711,119.455,651,632,0,14,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-05,China,Jiangsu,32.9711,119.455,651,633,0,14,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-06,China,Jiangsu,32.9711,119.455,651,633,0,15,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-07,China,Jiangsu,32.9711,119.455,651,633,0,15,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-08,China,Jiangsu,32.9711,119.455,651,633,0,15,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-09,China,Jiangsu,32.9711,119.455,651,633,0,15,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-10,China,Jiangsu,32.9711,119.455,651,634,0,15,4,False,False,True,0,0,False,-340,0.0,-6,0.0
2020-04-11,China,Jiangsu,32.9711,119.455,652,636,0,15,4,False,False,True,0,0,False,-339,0.0,-6,0.0
2020-04-12,China,Jiangsu,32.9711,119.455,653,638,0,15,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-13,China,Jiangsu,32.9711,119.455,653,638,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-14,China,Jiangsu,32.9711,119.455,653,641,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-15,China,Jiangsu,32.9711,119.455,653,642,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-16,China,Jiangsu,32.9711,119.455,653,642,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-17,China,Jiangsu,32.9711,119.455,653,643,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-18,China,Jiangsu,32.9711,119.455,653,643,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-19,China,Jiangsu,32.9711,119.455,653,643,0,16,4,False,False,True,0,0,False,-338,0.0,-6,0.0
2020-04-20,China,Jiangsu,32.9711,119.455,653,643,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-21,China,Jiangsu,32.9711,119.455,653,644,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-22,China,Jiangsu,32.9711,119.455,653,645,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-23,China,Jiangsu,32.9711,119.455,653,646,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-24,China,Jiangsu,32.9711,119.455,653,646,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-25,China,Jiangsu,32.9711,119.455,653,646,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-26,China,Jiangsu,32.9711,119.455,653,646,0,17,4,False,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-27,China,Jiangsu,32.9711,119.455,653,646,0,18,4,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-28,China,Jiangsu,32.9711,119.455,653,647,0,18,4,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-29,China,Jiangsu,32.9711,119.455,653,648,0,18,4,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-04-30,China,Jiangsu,32.9711,119.455,653,650,0,18,4,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-05-01,China,Jiangsu,32.9711,119.455,653,650,0,18,5,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-05-02,China,Jiangsu,32.9711,119.455,653,650,0,18,5,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-05-03,China,Jiangsu,32.9711,119.455,653,650,0,18,5,True,True,True,0,0,False,-338,0.0,-6,0.0
2020-01-22,China,Jiangxi,27.614,115.7221,2,0,0,4,1,False,False,False,0,0,False,2,0.0,0,0.0
2020-01-23,China,Jiangxi,27.614,115.7221,7,0,0,4,1,False,False,False,0,0,False,6,0.0,0,0.0
2020-01-24,China,Jiangxi,27.614,115.7221,18,0,0,4,1,False,False,False,0,0,False,9,0.0,0,0.0
2020-01-25,China,Jiangxi,27.614,115.7221,18,0,0,4,1,False,False,False,0,0,False,3,0.0,0,0.0
2020-01-26,China,Jiangxi,27.614,115.7221,36,0,0,4,1,False,False,False,0,0,False,-3,0.0,0,0.0
2020-01-27,China,Jiangxi,27.614,115.7221,72,2,0,5,1,False,False,False,0,0,False,12,0.0,0,0.0
2020-01-28,China,Jiangxi,27.614,115.7221,109,3,0,5,1,False,False,False,0,0,False,39,0.0,0,0.0
2020-01-29,China,Jiangxi,27.614,115.7221,109,3,0,5,1,False,False,False,0,0,False,3,0.0,0,0.0
2020-01-30,China,Jiangxi,27.614,115.7221,162,5,0,5,1,False,False,False,0,0,False,10,0.0,0,0.0
2020-01-31,China,Jiangxi,27.614,115.7221,240,7,0,5,1,False,False,False,0,0,False,40,0.0,0,0.0
2020-02-01,China,Jiangxi,27.614,115.7221,286,9,0,5,2,False,False,False,0,0,False,49,0.0,0,0.0
2020-02-02,China,Jiangxi,27.614,115.7221,333,12,0,5,2,False,False,False,0,0,False,36,0.0,0,0.0
2020-02-03,China,Jiangxi,27.614,115.7221,391,18,0,6,2,False,False,False,0,0,False,51,0.0,0,0.0
2020-02-04,China,Jiangxi,27.614,115.7221,476,20,0,6,2,False,False,False,0,0,False,68,0.0,0,0.0
2020-02-05,China,Jiangxi,27.614,115.7221,548,27,0,6,2,False,False,False,0,0,False,68,0.0,0,0.0
2020-02-06,China,Jiangxi,27.614,115.7221,600,37,0,6,2,False,False,False,0,0,False,70,0.0,0,0.0
2020-02-07,China,Jiangxi,27.614,115.7221,661,45,0,6,2,False,False,False,0,0,False,70,0.0,0,0.0
2020-02-08,China,Jiangxi,27.614,115.7221,698,55,0,6,2,False,False,False,0,0,False,33,0.0,0,0.0
2020-02-09,China,Jiangxi,27.614,115.7221,740,73,0,6,2,False,False,False,0,0,False,7,0.0,0,0.0
2020-02-10,China,Jiangxi,27.614,115.7221,771,105,1,7,2,False,False,False,0,0,False,-8,0.0,0,0.0
2020-02-11,China,Jiangxi,27.614,115.7221,804,128,1,7,2,False,False,False,0,0,False,-26,0.0,-2,0.0
2020-02-12,China,Jiangxi,27.614,115.7221,844,152,1,7,2,False,False,False,0,0,False,-16,0.0,-3,0.0
2020-02-13,China,Jiangxi,27.614,115.7221,872,170,1,7,2,False,False,False,0,0,False,-17,0.0,-3,0.0
2020-02-14,China,Jiangxi,27.614,115.7221,900,187,1,7,2,False,False,False,0,0,False,-10,0.0,-4,0.0
2020-02-15,China,Jiangxi,27.614,115.7221,913,210,1,7,2,False,False,False,0,0,False,-21,0.0,-5,0.0
2020-02-16,China,Jiangxi,27.614,115.7221,925,240,1,7,2,False,False,False,0,0,False,-25,0.0,-5,0.0
2020-02-17,China,Jiangxi,27.614,115.7221,930,275,1,8,2,False,False,False,0,0,False,-32,0.0,-5,0.0
2020-02-18,China,Jiangxi,27.614,115.7221,933,310,1,8,2,False,False,False,0,0,False,-40,0.0,-5,0.0
2020-02-19,China,Jiangxi,27.614,115.7221,934,362,1,8,2,False,False,False,0,0,False,-48,0.0,-5,0.0
2020-02-20,China,Jiangxi,27.614,115.7221,934,433,1,8,2,False,False,False,0,0,False,-52,0.0,-5,0.0
2020-02-21,China,Jiangxi,27.614,115.7221,934,489,1,8,2,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-02-22,China,Jiangxi,27.614,115.7221,934,555,1,8,2,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-02-23,China,Jiangxi,27.614,115.7221,934,613,1,8,2,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-02-24,China,Jiangxi,27.614,115.7221,934,645,1,9,2,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-02-25,China,Jiangxi,27.614,115.7221,934,683,1,9,2,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-02-26,China,Jiangxi,27.614,115.7221,934,719,1,9,2,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-02-27,China,Jiangxi,27.614,115.7221,934,754,1,9,2,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-02-28,China,Jiangxi,27.614,115.7221,935,790,1,9,2,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-02-29,China,Jiangxi,27.614,115.7221,935,811,1,9,2,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-01,China,Jiangxi,27.614,115.7221,935,831,1,9,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-02,China,Jiangxi,27.614,115.7221,935,850,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-03,China,Jiangxi,27.614,115.7221,935,870,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-04,China,Jiangxi,27.614,115.7221,935,884,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-05,China,Jiangxi,27.614,115.7221,935,901,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-06,China,Jiangxi,27.614,115.7221,935,909,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-07,China,Jiangxi,27.614,115.7221,935,916,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-08,China,Jiangxi,27.614,115.7221,935,919,1,10,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-09,China,Jiangxi,27.614,115.7221,935,923,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-10,China,Jiangxi,27.614,115.7221,935,927,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-11,China,Jiangxi,27.614,115.7221,935,932,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-12,China,Jiangxi,27.614,115.7221,935,934,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-13,China,Jiangxi,27.614,115.7221,935,934,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-14,China,Jiangxi,27.614,115.7221,935,934,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-15,China,Jiangxi,27.614,115.7221,935,934,1,11,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-16,China,Jiangxi,27.614,115.7221,935,934,1,12,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-17,China,Jiangxi,27.614,115.7221,935,934,1,12,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-18,China,Jiangxi,27.614,115.7221,935,934,1,12,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-19,China,Jiangxi,27.614,115.7221,935,934,1,12,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-20,China,Jiangxi,27.614,115.7221,935,934,1,12,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-21,China,Jiangxi,27.614,115.7221,935,934,1,12,3,False,False,False,0,0,False,-55,0.0,-5,0.0
2020-03-22,China,Jiangxi,27.614,115.7221,936,934,1,12,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-23,China,Jiangxi,27.614,115.7221,936,934,1,13,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-24,China,Jiangxi,27.614,115.7221,936,934,1,13,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-25,China,Jiangxi,27.614,115.7221,936,934,1,13,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-26,China,Jiangxi,27.614,115.7221,936,934,1,13,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-27,China,Jiangxi,27.614,115.7221,936,934,1,13,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-28,China,Jiangxi,27.614,115.7221,936,934,1,13,3,False,False,False,0,0,False,-54,0.0,-5,0.0
2020-03-29,China,Jiangxi,27.614,115.7221,937,934,1,13,3,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-03-30,China,Jiangxi,27.614,115.7221,937,935,1,14,3,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-03-31,China,Jiangxi,27.614,115.7221,937,935,1,14,3,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-04-01,China,Jiangxi,27.614,115.7221,937,935,1,14,4,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-04-02,China,Jiangxi,27.614,115.7221,937,935,1,14,4,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-04-03,China,Jiangxi,27.614,115.7221,937,935,1,14,4,False,False,False,0,0,False,-53,0.0,-5,0.0
2020-04-04,China,Jiangxi,27.614,115.7221,937,935,1,14,4,False,False,True,0,0,False,-53,0.0,-5,0.0
2020-04-05,China,Jiangxi,27.614,115.7221,937,935,1,14,4,False,False,True,0,0,False,-53,0.0,-5,0.0
2020-04-06,China,Jiangxi,27.614,115.7221,937,935,1,15,4,False,False,True,0,0,False,-53,0.0,-5,0.0
2020-04-07,China,Jiangxi,27.614,115.7221,937,935,1,15,4,False,False,True,0,0,False,-53,0.0,-5,0.0
2020-04-08,China,Jiangxi,27.614,115.7221,937,935,1,15,4,False,False,True,0,0,False,-53,0.0,-5,0.0
2020-04-09,China,Jiangxi,27.614,115.7221,937,935,1,15,4,False,False,True,0,0,False,-53,0.0,-5,0.0
2020-04-10,China,Jiangxi,27.614,115.7221,937,936,1,15,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-11,China,Jiangxi,27.614,115.7221,937,936,1,15,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-12,China,Jiangxi,27.614,115.7221,937,936,1,15,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-13,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-14,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-15,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-16,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-17,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-18,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-19,China,Jiangxi,27.614,115.7221,937,936,1,16,4,False,False,True,0,0,False,-54,0.0,-5,0.0
2020-04-20,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-21,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-22,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-23,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-24,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-25,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-26,China,Jiangxi,27.614,115.7221,937,936,1,17,4,False,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-27,China,Jiangxi,27.614,115.7221,937,936,1,18,4,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-28,China,Jiangxi,27.614,115.7221,937,936,1,18,4,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-29,China,Jiangxi,27.614,115.7221,937,936,1,18,4,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-04-30,China,Jiangxi,27.614,115.7221,937,936,1,18,4,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-05-01,China,Jiangxi,27.614,115.7221,937,936,1,18,5,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-05-02,China,Jiangxi,27.614,115.7221,937,936,1,18,5,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-05-03,China,Jiangxi,27.614,115.7221,937,936,1,18,5,True,True,True,0,0,False,-54,0.0,-5,0.0
2020-01-22,China,Jilin,43.6661,126.1923,0,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-23,China,Jilin,43.6661,126.1923,1,0,0,4,1,False,False,False,0,0,False,0,0.0,0,0.0
2020-01-24,China,Jilin,43.6661,126.1923,3,0,0,4,1,False,False,False,0,0,False,-6,0.0,0,0.0
2020-01-25,China,Jilin,43.6661,126.1923,4,0,0,4,1,False,False,False,0,0,False,-11,0.0,0,0.0
2020-01-26,China,Jilin,43.6661,126.1923,4,0,0,4,1,False,False,False,0,0,False,-35,0.0,0,0.0
2020-01-27,China,Jilin,43.6661,126.1923,6,0,0,5,1,False,False,False,0,0,False,-54,0.0,0,0.0
2020-01-28,China,Jilin,43.6661,126.1923,8,0,0,5,1,False,False,False,0,0,False,-62,0.0,0,0.0
2020-01-29,China,Jilin,43.6661,126.1923,9,0,0,5,1,False,False,False,0,0,False,-97,0.0,0,0.0
2020-01-30,China,Jilin,43.6661,126.1923,14,1,0,5,1,False,False,False,0,0,False,-138,0.0,0,0.0
2020-01-31,China,Jilin,43.6661,126.1923,14,1,0,5,1,False,False,False,0,0,False,-186,0.0,0,0.0
2020-02-01,China,Jilin,43.6661,126.1923,17,1,0,5,2,False,False,False,0,0,False,-220,0.0,0,0.0
2020-02-02,China,Jilin,43.6661,126.1923,23,1,0,5,2,False,False,False,0,0,False,-274,0.0,0,0.0
2020-02-03,China,Jilin,43.6661,126.1923,31,1,0,6,2,False,False,False,0,0,False,-309,0.0,0,0.0
2020-02-04,China,Jilin,43.6661,126.1923,42,1,0,6,2,False,False,False,0,0,False,-366,0.0,0,0.0
2020-02-05,China,Jilin,43.6661,126.1923,54,2,0,6,2,False,False,False,0,0,False,-426,0.0,0,0.0
2020-02-06,China,Jilin,43.6661,126.1923,59,4,0,6,2,False,False,False,0,0,False,-471,0.0,0,0.0
2020-02-07,China,Jilin,43.6661,126.1923,65,4,1,6,2,False,False,False,0,0,False,-526,0.0,1,0.0
2020-02-08,China,Jilin,43.6661,126.1923,69,4,1,6,2,False,False,False,0,0,False,-596,0.0,1,0.0
2020-02-09,China,Jilin,43.6661,126.1923,78,12,1,6,2,False,False,False,0,0,False,-655,0.0,1,0.0
2020-02-10,China,Jilin,43.6661,126.1923,80,13,1,7,2,False,False,False,0,0,False,-699,0.0,0,0.0
2020-02-11,China,Jilin,43.6661,126.1923,81,18,1,7,2,False,False,False,0,0,False,-749,0.0,-2,0.0
2020-02-12,China,Jilin,43.6661,126.1923,83,22,1,7,2,False,False,False,0,0,False,-777,0.0,-3,0.0
2020-02-13,China,Jilin,43.6661,126.1923,84,24,1,7,2,False,False,False,0,0,False,-805,0.0,-3,0.0
2020-02-14,China,Jilin,43.6661,126.1923,86,25,1,7,2,False,False,False,0,0,False,-824,0.0,-4,0.0
2020-02-15,China,Jilin,43.6661,126.1923,88,26,1,7,2,False,False,False,0,0,False,-846,0.0,-5,0.0
2020-02-16,China,Jilin,43.6661,126.1923,89,30,1,7,2,False,False,False,0,0,False,-861,0.0,-5,0.0
2020-02-17,China,Jilin,43.6661,126.1923,89,34,1,8,2,False,False,False,0,0,False,-873,0.0,-5,0.0
2020-02-18,China,Jilin,43.6661,126.1923,89,36,1,8,2,False,False,False,0,0,False,-884,0.0,-5,0.0
2020-02-19,China,Jilin,43.6661,126.1923,90,37,1,8,2,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-02-20,China,Jilin,43.6661,126.1923,91,43,1,8,2,False,False,False,0,0,False,-895,0.0,-5,0.0
2020-02-21,China,Jilin,43.6661,126.1923,91,45,1,8,2,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-02-22,China,Jilin,43.6661,126.1923,91,52,1,8,2,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-02-23,China,Jilin,43.6661,126.1923,91,54,1,8,2,False,False,False,0,0,False,-898,0.0,-5,0.0
2020-02-24,China,Jilin,43.6661,126.1923,93,60,1,9,2,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-02-25,China,Jilin,43.6661,126.1923,93,63,1,9,2,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-02-26,China,Jilin,43.6661,126.1923,93,65,1,9,2,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-02-27,China,Jilin,43.6661,126.1923,93,67,1,9,2,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-02-28,China,Jilin,43.6661,126.1923,93,73,1,9,2,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-02-29,China,Jilin,43.6661,126.1923,93,75,1,9,2,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-01,China,Jilin,43.6661,126.1923,93,78,1,9,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-02,China,Jilin,43.6661,126.1923,93,83,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-03,China,Jilin,43.6661,126.1923,93,83,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-04,China,Jilin,43.6661,126.1923,93,86,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-05,China,Jilin,43.6661,126.1923,93,88,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-06,China,Jilin,43.6661,126.1923,93,90,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-07,China,Jilin,43.6661,126.1923,93,90,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-08,China,Jilin,43.6661,126.1923,93,90,1,10,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-09,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-10,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-11,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-12,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-13,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-14,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-15,China,Jilin,43.6661,126.1923,93,91,1,11,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-16,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-17,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-18,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-19,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-20,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-21,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-22,China,Jilin,43.6661,126.1923,93,92,1,12,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-23,China,Jilin,43.6661,126.1923,93,92,1,13,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-24,China,Jilin,43.6661,126.1923,93,92,1,13,3,False,False,False,0,0,False,-897,0.0,-5,0.0
2020-03-25,China,Jilin,43.6661,126.1923,94,92,1,13,3,False,False,False,0,0,False,-896,0.0,-5,0.0
2020-03-26,China,Jilin,43.6661,126.1923,95,92,1,13,3,False,False,False,0,0,False,-895,0.0,-5,0.0
2020-03-27,China,Jilin,43.6661,126.1923,95,92,1,13,3,False,False,False,0,0,False,-895,0.0,-5,0.0
2020-03-28,China,Jilin,43.6661,126.1923,97,92,1,13,3,False,False,False,0,0,False,-893,0.0,-5,0.0
2020-03-29,China,Jilin,43.6661,126.1923,98,92,1,13,3,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-03-30,China,Jilin,43.6661,126.1923,98,92,1,14,3,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-03-31,China,Jilin,43.6661,126.1923,98,92,1,14,3,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-04-01,China,Jilin,43.6661,126.1923,98,92,1,14,4,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-04-02,China,Jilin,43.6661,126.1923,98,92,1,14,4,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-04-03,China,Jilin,43.6661,126.1923,98,92,1,14,4,False,False,False,0,0,False,-892,0.0,-5,0.0
2020-04-04,China,Jilin,43.6661,126.1923,98,92,1,14,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-05,China,Jilin,43.6661,126.1923,98,92,1,14,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-06,China,Jilin,43.6661,126.1923,98,92,1,15,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-07,China,Jilin,43.6661,126.1923,98,92,1,15,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-08,China,Jilin,43.6661,126.1923,98,93,1,15,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-09,China,Jilin,43.6661,126.1923,98,93,1,15,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-10,China,Jilin,43.6661,126.1923,98,95,1,15,4,False,False,True,0,0,False,-893,0.0,-5,0.0
2020-04-11,China,Jilin,43.6661,126.1923,98,96,1,15,4,False,False,True,0,0,False,-893,0.0,-5,0.0
2020-04-12,China,Jilin,43.6661,126.1923,99,96,1,15,4,False,False,True,0,0,False,-892,0.0,-5,0.0
2020-04-13,China,Jilin,43.6661,126.1923,100,96,1,16,4,False,False,True,0,0,False,-891,0.0,-5,0.0
2020-04-14,China,Jilin,43.6661,126.1923,100,96,1,16,4,False,False,True,0,0,False,-891,0.0,-5,0.0
2020-04-15,China,Jilin,43.6661,126.1923,102,96,1,16,4,False,False,True,0,0,False,-889,0.0,-5,0.0
